Well_ID,Date,Temperature (°C),Soil Type,Rainfall (mm),Humidity (%),Evaporation Rate (mm/day),Water Table Depth (m),Land Use Type,Groundwater Extraction Rate (L/day),Area Name,Salinity (mg/L)
91475,2017-04-16,28.7,Loamy,97.6,49.9,14.4,8.49,Industrial,15619.0,Srikakulam,1298.02
56288,2017-04-17,37.0,Sandy,62.1,31.7,12.63,26.74,Industrial,20191.0,Anantapur,1303.97
45400,2017-04-17,21.9,Sandy,40.3,95.5,6.14,26.61,Industrial,19516.0,Guntur,568.63
48957,2017-04-17,25.1,Clay,100.8,78.4,9.21,4.33,Agriculture,6218.0,Anantapur,1070.25
58766,2017-04-17,27.5,Loamy,282.7,92.0,9.89,16.36,Industrial,48163.0,Chittoor,773.04
52857,2017-04-18,23.8,Loamy,178.0,51.1,12.49,19.18,Agriculture,13619.0,West Godavari,1449.23
53567,2017-04-18,44.1,Sandy,187.8,92.4,4.11,3.71,Industrial,43973.0,Srikakulam,1470.99
39800,2017-04-19,31.9,Peaty,117.9,71.5,2.53,11.45,Forest,42604.0,Krishna,367.18
12547,2017-04-19,25.9,Sandy,263.1,97.5,13.38,15.92,Agriculture,35767.0,Anantapur,1139.95
57761,2017-04-19,27.3,Peaty,133.2,85.6,9.45,27.24,Forest,13822.0,West Godavari,863.07
15854,2017-04-19,34.8,Peaty,194.1,71.2,12.04,24.13,Industrial,17638.0,Nellore,606.16
98072,2017-04-20,42.0,Loamy,60.0,56.9,14.74,28.73,Forest,11938.0,Nellore,1022.2
65249,2017-04-20,42.6,Loamy,93.0,25.8,11.99,14.36,Industrial,32164.0,East Godavari,1427.04
54154,2017-04-20,37.3,Sandy,226.7,38.5,8.89,17.01,Forest,31123.0,Nellore,844.64
21466,2017-04-21,24.7,Sandy,118.9,68.5,3.17,8.18,Residential,11604.0,West Godavari,529.25
14145,2017-04-22,38.8,Sandy,253.8,80.8,4.14,14.43,Industrial,4007.0,Chittoor,1365.55
72255,2017-04-22,23.2,Clay,21.4,75.8,9.73,21.53,Forest,23661.0,West Godavari,1211.92
71874,2017-04-23,40.7,Peaty,160.4,52.4,10.85,7.67,Residential,9141.0,Chittoor,430.32
35116,2017-04-23,44.1,Sandy,243.9,95.7,13.93,7.15,Forest,10421.0,Kurnool,1451.18
79607,2017-04-23,30.8,Clay,95.9,36.2,11.86,28.75,Industrial,49277.0,Kadapa,670.75
21047,2017-04-24,38.3,Peaty,15.6,89.2,6.34,9.69,Forest,41271.0,Anantapur,1458.83
12409,2017-04-24,36.2,Peaty,60.4,59.7,8.46,4.28,Forest,28204.0,West Godavari,1083.65
30925,2017-04-24,31.4,Clay,134.5,79.0,8.57,8.84,Forest,31071.0,Krishna,294.94
54849,2017-04-24,20.7,Loamy,258.4,84.3,13.72,9.79,Industrial,49247.0,Guntur,1107.81
38583,2017-04-25,38.9,Loamy,63.1,45.6,2.92,7.1,Industrial,4712.0,East Godavari,106.75
31504,2017-04-25,27.9,Clay,225.1,40.5,13.85,26.35,Industrial,34646.0,Nellore,814.78
45801,2017-04-25,37.3,Loamy,184.3,55.2,6.56,5.55,Residential,6458.0,West Godavari,492.39
98342,2017-04-26,22.5,Loamy,203.6,45.5,3.93,21.93,Residential,43953.0,Nellore,1245.51
94562,2017-04-26,43.1,Loamy,39.5,78.4,5.5,22.85,Forest,25275.0,Krishna,1425.17
70105,2017-04-27,22.3,Loamy,10.3,97.0,9.23,19.49,Residential,1791.0,Chittoor,906.59
49966,2017-04-27,32.3,Loamy,89.5,95.2,2.54,4.56,Agriculture,20088.0,Chittoor,954.35
87231,2017-04-27,27.6,Sandy,190.8,83.3,2.09,7.74,Forest,40034.0,Guntur,688.38
52056,2017-04-27,22.9,Peaty,174.6,82.5,10.77,24.73,Forest,24292.0,Anantapur,643.73
75297,2017-04-28,32.5,Loamy,181.4,76.9,2.22,4.73,Residential,46750.0,West Godavari,1166.53
50054,2017-04-28,20.6,Clay,224.2,38.1,11.81,19.97,Agriculture,28970.0,Kadapa,589.92
22368,2017-04-28,30.6,Loamy,237.9,26.7,12.39,13.2,Residential,20026.0,Krishna,196.24
72692,2017-04-28,31.9,Silty,98.2,94.6,5.19,4.17,Industrial,43040.0,Srikakulam,241.36
28739,2017-04-29,35.0,Peaty,191.6,63.2,14.52,26.15,Residential,26263.0,Krishna,930.52
61679,2017-04-29,21.3,Clay,88.6,99.4,6.68,26.79,Residential,7706.0,Kadapa,1387.75
89189,2017-04-29,27.9,Sandy,251.3,44.5,13.37,27.65,Industrial,38460.0,East Godavari,790.24
78200,2017-04-30,38.6,Peaty,8.3,95.5,10.67,20.03,Forest,5910.0,Kadapa,204.85
23774,2017-04-30,23.6,Peaty,209.9,25.9,7.82,17.07,Agriculture,37151.0,Srikakulam,1240.79
20563,2017-04-30,37.6,Sandy,108.4,40.1,7.89,14.02,Agriculture,47982.0,Krishna,445.09
32350,2017-05-01,41.6,Silty,96.8,94.7,6.28,25.7,Agriculture,25942.0,Guntur,1243.92
68405,2017-05-01,23.3,Silty,233.7,51.8,10.3,11.86,Residential,34409.0,Kadapa,996.08
11520,2017-05-01,23.6,Loamy,272.6,85.9,9.66,15.05,Residential,2013.0,Nellore,700.72
90435,2017-05-02,38.4,Clay,123.3,83.6,6.15,12.68,Industrial,22252.0,Visakhapatnam,1233.14
89261,2017-05-02,26.5,Loamy,275.9,87.3,8.27,5.55,Residential,22067.0,Kurnool,566.15
52661,2017-05-02,43.1,Sandy,211.3,94.7,9.7,3.74,Residential,27643.0,Anantapur,1137.19
46208,2017-05-03,24.3,Peaty,287.6,69.4,4.03,20.54,Industrial,22701.0,Nellore,1440.82
19873,2017-05-03,34.0,Clay,161.1,56.2,13.62,12.01,Agriculture,18736.0,East Godavari,252.3
62036,2017-05-04,23.0,Loamy,105.1,59.9,14.66,29.17,Industrial,26539.0,Krishna,509.22
98111,2017-05-04,42.8,Peaty,281.2,24.9,9.75,20.71,Forest,49476.0,Guntur,573.48
53165,2017-05-05,34.5,Clay,256.9,44.0,5.26,2.54,Forest,49084.0,Kurnool,919.34
86752,2017-05-05,20.4,Peaty,159.4,41.9,7.63,4.64,Industrial,32533.0,Krishna,497.81
42884,2017-05-05,37.6,Loamy,222.0,40.4,12.8,28.38,Industrial,44967.0,East Godavari,1030.01
95976,2017-05-05,36.8,Loamy,25.0,68.9,12.63,17.35,Agriculture,16643.0,Kadapa,619.22
27486,2017-05-07,23.9,Silty,184.2,29.2,10.93,4.31,Agriculture,13851.0,Srikakulam,161.73
25291,2017-05-07,34.7,Silty,272.6,49.8,3.53,19.18,Agriculture,10478.0,West Godavari,998.49
22533,2017-05-07,24.9,Peaty,191.7,51.3,12.86,12.56,Industrial,44298.0,Visakhapatnam,1043.41
73025,2017-05-08,39.8,Clay,93.2,94.3,10.17,7.69,Forest,30917.0,Krishna,1067.69
35145,2017-05-08,42.5,Clay,101.8,28.4,5.32,8.31,Industrial,39876.0,East Godavari,216.87
61221,2017-05-09,21.5,Silty,228.4,59.3,8.98,20.27,Industrial,21382.0,Kadapa,1171.02
49625,2017-05-09,35.5,Sandy,275.1,38.5,3.19,6.83,Agriculture,1320.0,Guntur,234.97
83825,2017-05-10,34.7,Loamy,162.4,55.4,4.87,15.17,Residential,15384.0,Kadapa,399.31
43377,2017-05-10,22.4,Peaty,230.4,40.5,6.43,28.87,Agriculture,22624.0,Krishna,170.45
81482,2017-05-11,27.6,Silty,55.4,89.5,9.42,7.08,Agriculture,24102.0,Chittoor,1099.67
38487,2017-05-11,42.9,Peaty,164.3,39.7,5.9,25.23,Agriculture,13222.0,West Godavari,861.18
80893,2017-05-11,34.7,Loamy,17.6,21.8,3.02,25.76,Residential,11991.0,Kadapa,1195.55
26879,2017-05-11,31.8,Peaty,138.3,56.5,14.86,3.18,Agriculture,16891.0,Kurnool,354.65
95527,2017-05-11,36.8,Clay,61.2,88.6,9.49,2.12,Industrial,30401.0,Srikakulam,493.59
96616,2017-05-12,21.4,Loamy,39.1,50.5,12.0,7.31,Agriculture,40506.0,East Godavari,905.07
85216,2017-05-12,32.2,Peaty,22.0,25.1,11.83,19.5,Agriculture,21557.0,Kadapa,632.58
75902,2017-05-13,29.9,Silty,44.7,64.5,12.19,14.65,Agriculture,16708.0,Kurnool,965.41
86165,2017-05-13,38.6,Sandy,8.7,87.7,5.31,25.32,Forest,8632.0,Nellore,464.58
74891,2017-05-14,43.5,Peaty,86.4,66.9,12.16,25.93,Residential,49416.0,Krishna,863.46
28024,2017-05-15,30.4,Loamy,212.4,80.5,5.31,22.82,Agriculture,8397.0,Kadapa,538.25
84388,2017-05-15,31.2,Peaty,271.2,72.0,9.55,26.7,Forest,8277.0,Kurnool,388.12
72443,2017-05-15,41.3,Loamy,150.6,21.0,11.14,25.67,Industrial,46478.0,Guntur,769.72
81551,2017-05-15,25.7,Clay,192.0,49.2,7.44,12.16,Residential,31306.0,Anantapur,1495.55
61919,2017-05-16,27.8,Sandy,265.6,92.5,13.59,7.45,Forest,27214.0,Guntur,197.02
73429,2017-05-17,34.5,Peaty,279.2,38.9,8.12,16.49,Industrial,26644.0,West Godavari,1115.73
43536,2017-05-17,23.8,Sandy,122.2,70.2,8.89,5.38,Agriculture,8085.0,Kadapa,1007.42
45707,2017-05-18,32.8,Sandy,189.4,87.2,3.94,20.77,Residential,9368.0,Kurnool,168.43
87552,2017-05-18,31.0,Silty,102.9,75.2,10.19,15.71,Forest,34590.0,Anantapur,580.46
21750,2017-05-18,36.3,Peaty,218.6,76.9,9.93,8.94,Industrial,38512.0,Anantapur,1008.09
11866,2017-05-18,34.3,Loamy,236.7,33.0,4.95,12.89,Forest,32037.0,East Godavari,1001.2
82919,2017-05-19,43.9,Clay,17.5,58.6,13.87,18.1,Forest,33327.0,East Godavari,250.45
95550,2017-05-19,26.9,Clay,288.0,48.6,4.01,19.41,Agriculture,49702.0,Krishna,1048.79
91114,2017-05-19,27.4,Sandy,190.2,86.6,11.08,29.04,Residential,20209.0,East Godavari,678.76
36933,2017-05-20,34.8,Sandy,238.6,30.4,8.43,20.09,Agriculture,9792.0,East Godavari,149.74
68922,2017-05-20,40.9,Clay,13.5,29.0,10.41,20.37,Agriculture,16401.0,Srikakulam,1458.0
73367,2017-05-20,34.0,Clay,67.2,73.3,6.15,14.44,Industrial,38195.0,Kurnool,166.69
55398,2017-05-20,37.1,Sandy,177.9,32.1,14.97,13.3,Industrial,23489.0,Srikakulam,403.14
15671,2017-05-20,43.8,Peaty,42.4,30.9,7.48,26.57,Industrial,18874.0,Guntur,495.71
21794,2017-05-20,29.5,Clay,90.0,98.9,8.54,13.33,Industrial,35742.0,Nellore,1089.06
43956,2017-05-21,24.7,Sandy,290.3,89.1,13.92,11.15,Agriculture,6640.0,Visakhapatnam,850.11
33145,2017-05-21,43.7,Silty,38.5,39.4,2.3,24.67,Agriculture,31341.0,Kadapa,345.35
35749,2017-05-22,28.8,Clay,244.5,38.9,3.09,4.93,Forest,5976.0,Guntur,950.42
78631,2017-05-22,24.2,Silty,110.5,77.5,13.93,8.92,Forest,14994.0,West Godavari,1302.78
16071,2017-05-22,29.6,Silty,129.3,59.6,6.06,13.36,Residential,21966.0,Chittoor,1092.69
49721,2017-05-23,40.3,Sandy,171.4,59.3,4.23,24.41,Industrial,24530.0,West Godavari,220.22
87931,2017-05-23,28.1,Silty,108.9,55.0,13.94,10.9,Forest,20402.0,West Godavari,1399.81
33159,2017-05-23,27.2,Peaty,127.7,37.4,8.94,22.8,Industrial,12385.0,Kurnool,1188.99
78261,2017-05-23,40.1,Peaty,48.3,78.1,6.41,14.05,Agriculture,9165.0,Kurnool,449.58
28248,2017-05-23,43.1,Clay,222.1,83.5,9.2,17.07,Agriculture,38941.0,Guntur,922.95
98730,2017-05-24,43.1,Sandy,150.7,63.9,4.48,26.14,Forest,31093.0,Visakhapatnam,664.12
58317,2017-05-24,41.6,Clay,185.4,98.6,13.89,5.09,Forest,25045.0,Krishna,794.86
59205,2017-05-24,40.7,Loamy,134.9,86.7,6.31,3.31,Residential,45373.0,Anantapur,677.02
39561,2017-05-25,26.9,Peaty,299.2,26.3,8.97,20.05,Agriculture,21280.0,Kurnool,1480.61
27799,2017-05-25,24.5,Sandy,89.5,23.7,7.6,13.24,Forest,2136.0,Anantapur,907.7
91928,2017-05-25,29.9,Silty,207.1,36.6,3.22,11.68,Agriculture,24822.0,Anantapur,380.0
40983,2017-05-26,26.6,Clay,105.3,24.8,10.77,19.62,Forest,34498.0,Kurnool,1070.38
49053,2017-05-26,20.8,Silty,277.0,25.4,12.6,11.08,Agriculture,34752.0,Kurnool,794.45
45336,2017-05-26,37.7,Clay,246.2,47.4,9.43,7.18,Industrial,49859.0,Kurnool,581.01
59936,2017-05-27,43.0,Peaty,6.8,87.0,4.9,3.23,Agriculture,1306.0,Chittoor,1064.62
95821,2017-05-27,32.8,Loamy,59.1,95.1,5.13,23.84,Industrial,22609.0,West Godavari,795.56
52306,2017-05-28,42.5,Loamy,259.5,80.6,2.09,14.84,Residential,34339.0,West Godavari,810.08
13241,2017-05-30,37.3,Peaty,171.1,64.7,9.97,25.64,Industrial,4813.0,Nellore,1243.8
50125,2017-05-30,25.5,Clay,125.4,25.1,6.3,13.88,Industrial,26270.0,Anantapur,1275.27
21425,2017-05-30,36.0,Loamy,254.9,75.7,6.49,14.31,Agriculture,46413.0,Kadapa,835.03
29591,2017-05-30,30.9,Sandy,279.3,41.0,5.91,24.82,Residential,7295.0,Srikakulam,893.81
94480,2017-05-30,27.1,Loamy,178.9,23.6,14.84,25.51,Forest,6577.0,Nellore,1348.77
83044,2017-05-30,44.3,Silty,2.0,57.4,4.31,16.61,Forest,12843.0,Chittoor,433.4
54745,2017-05-30,21.5,Loamy,188.9,99.9,7.65,16.71,Industrial,26768.0,Kadapa,1261.33
24668,2017-05-31,44.2,Clay,270.7,73.3,4.17,16.42,Industrial,12202.0,Kadapa,1197.26
95642,2017-06-01,24.4,Clay,232.8,54.5,9.23,15.25,Residential,44725.0,Anantapur,683.03
52305,2017-06-01,40.6,Silty,253.6,94.7,4.28,9.42,Industrial,38122.0,Chittoor,285.65
99718,2017-06-01,34.7,Clay,181.6,79.9,13.99,19.15,Agriculture,46102.0,Anantapur,1164.45
36778,2017-06-01,24.3,Silty,163.8,72.9,4.82,29.18,Residential,38277.0,Krishna,1204.14
90594,2017-06-01,31.9,Silty,6.1,21.9,14.29,27.47,Industrial,13637.0,East Godavari,874.52
36545,2017-06-01,44.0,Peaty,294.5,88.0,10.48,10.26,Residential,16360.0,Guntur,956.55
32916,2017-06-01,24.1,Loamy,57.5,73.0,8.49,17.15,Forest,9043.0,Guntur,715.61
48732,2017-06-02,29.1,Clay,223.2,56.3,5.15,12.63,Agriculture,27297.0,Chittoor,429.31
48828,2017-06-02,22.2,Sandy,119.9,70.6,12.22,7.91,Agriculture,28670.0,West Godavari,360.02
44068,2017-06-02,42.0,Peaty,96.2,69.7,7.77,21.25,Industrial,8634.0,Kurnool,380.85
27052,2017-06-03,33.6,Peaty,128.4,68.1,7.25,29.45,Agriculture,5175.0,Kurnool,759.19
75275,2017-06-03,24.8,Loamy,256.0,50.3,10.2,22.88,Industrial,49114.0,Srikakulam,1350.56
45019,2017-06-03,40.4,Sandy,51.2,99.0,8.72,15.1,Forest,14166.0,Visakhapatnam,721.98
58699,2017-06-04,33.7,Silty,236.4,66.9,4.13,19.58,Forest,42960.0,Anantapur,285.2
68731,2017-06-04,41.0,Peaty,179.8,53.4,9.53,4.72,Agriculture,37820.0,Krishna,1176.05
25137,2017-06-05,24.9,Loamy,251.7,59.6,2.32,26.26,Industrial,37511.0,Kurnool,187.29
64378,2017-06-05,42.6,Silty,285.4,80.8,14.63,27.7,Agriculture,45168.0,Guntur,1304.92
23655,2017-06-05,43.1,Peaty,178.3,50.8,12.99,23.19,Agriculture,26391.0,Guntur,1432.76
35129,2017-06-05,29.4,Silty,129.5,57.6,8.19,23.58,Industrial,26828.0,West Godavari,662.57
68174,2017-06-06,31.7,Silty,189.5,74.8,14.11,29.06,Agriculture,47310.0,Guntur,226.63
21712,2017-06-07,24.1,Loamy,109.7,74.1,6.62,23.27,Forest,6642.0,Chittoor,1388.22
45532,2017-06-07,44.6,Sandy,104.6,22.6,6.77,25.34,Agriculture,7877.0,Visakhapatnam,1205.96
16075,2017-06-07,25.7,Clay,218.8,24.6,7.91,29.59,Forest,17206.0,Kurnool,820.57
91448,2017-06-07,40.6,Loamy,109.5,66.7,11.61,16.0,Agriculture,14141.0,West Godavari,440.08
87003,2017-06-07,34.3,Peaty,204.3,94.6,4.44,2.82,Industrial,32329.0,Srikakulam,1172.87
29534,2017-06-08,24.6,Silty,3.6,91.4,9.65,12.52,Residential,38767.0,Guntur,215.52
80384,2017-06-09,32.2,Silty,253.9,79.0,6.58,13.37,Agriculture,39417.0,Anantapur,1123.1
63058,2017-06-09,40.6,Clay,280.1,80.0,14.48,18.16,Residential,13801.0,West Godavari,1375.28
99694,2017-06-09,31.4,Clay,236.8,72.5,3.63,17.32,Agriculture,32912.0,Visakhapatnam,819.17
17301,2017-06-09,38.4,Loamy,167.9,48.8,2.41,25.68,Industrial,45558.0,Krishna,267.56
44817,2017-06-10,22.7,Peaty,193.8,82.5,3.63,2.33,Residential,4096.0,Chittoor,1287.24
50953,2017-06-10,41.2,Loamy,86.8,58.2,9.13,8.27,Residential,48112.0,Nellore,1087.39
35398,2017-06-10,36.8,Loamy,39.1,44.7,5.73,14.76,Industrial,7056.0,Kadapa,869.99
37816,2017-06-10,33.9,Loamy,55.3,59.7,5.04,21.64,Agriculture,47859.0,Krishna,557.59
99454,2017-06-11,42.7,Silty,164.1,47.2,6.15,7.46,Agriculture,33520.0,Krishna,1004.27
61160,2017-06-11,21.0,Silty,24.9,61.8,8.2,10.94,Industrial,34071.0,East Godavari,1217.01
14815,2017-06-11,27.5,Loamy,186.2,87.2,6.16,22.64,Industrial,17327.0,East Godavari,831.88
31559,2017-06-12,22.4,Clay,58.9,25.8,14.19,15.73,Residential,32975.0,Kadapa,463.26
16234,2017-06-13,44.8,Clay,8.7,60.2,5.22,28.08,Industrial,4900.0,Chittoor,648.4
79471,2017-06-13,37.7,Silty,122.7,85.0,8.69,26.55,Residential,38857.0,Visakhapatnam,364.35
88116,2017-06-13,33.0,Sandy,183.1,84.7,3.96,9.03,Industrial,4811.0,East Godavari,1265.69
72920,2017-06-13,36.0,Loamy,165.4,94.1,9.44,28.03,Industrial,26217.0,Kadapa,1102.14
53593,2017-06-13,21.8,Silty,118.7,51.9,10.26,28.66,Forest,21557.0,Krishna,278.01
70189,2017-06-14,45.0,Clay,127.7,88.7,6.07,6.92,Industrial,24478.0,Visakhapatnam,217.62
24556,2017-06-14,41.2,Peaty,63.6,67.3,5.06,11.38,Residential,8423.0,Visakhapatnam,315.96
66709,2017-06-14,37.8,Peaty,3.2,68.5,12.47,17.22,Forest,19552.0,East Godavari,1277.46
58874,2017-06-15,35.7,Peaty,19.2,52.1,8.66,29.96,Residential,32405.0,Srikakulam,250.64
41585,2017-06-15,29.1,Clay,187.4,98.6,8.92,16.1,Industrial,19522.0,Visakhapatnam,310.89
66037,2017-06-15,30.0,Silty,27.1,33.3,13.74,6.71,Agriculture,38207.0,Kadapa,639.33
48359,2017-06-15,29.8,Silty,1.1,64.6,8.9,20.46,Residential,8410.0,Kadapa,1011.58
30899,2017-06-15,37.5,Silty,287.3,64.4,7.24,21.15,Agriculture,44842.0,Srikakulam,188.02
98951,2017-06-16,41.3,Silty,53.2,29.6,2.64,17.88,Residential,26192.0,Kurnool,1397.19
88051,2017-06-16,36.3,Silty,150.0,22.1,10.25,12.9,Agriculture,48133.0,Chittoor,1222.77
93558,2017-06-17,35.3,Silty,97.2,75.2,2.75,10.77,Forest,6288.0,East Godavari,1162.45
10103,2017-06-17,33.5,Sandy,37.4,26.3,5.64,28.99,Industrial,47854.0,West Godavari,1160.3
12997,2017-06-17,31.8,Peaty,107.3,86.3,3.0,10.95,Agriculture,17395.0,Guntur,341.73
40430,2017-06-18,42.8,Silty,178.4,76.9,4.08,22.88,Residential,46466.0,Anantapur,914.48
12040,2017-06-18,22.3,Loamy,274.4,85.3,2.11,19.8,Agriculture,18380.0,Chittoor,992.09
86933,2017-06-18,31.2,Silty,171.5,90.5,4.07,2.97,Agriculture,5751.0,Chittoor,1360.61
12299,2017-06-19,38.0,Peaty,24.5,77.1,14.45,27.66,Agriculture,6037.0,Krishna,298.72
59668,2017-06-19,31.5,Peaty,265.4,27.8,7.76,3.01,Industrial,25410.0,Visakhapatnam,364.35
36332,2017-06-20,37.6,Loamy,294.4,42.0,2.45,15.39,Agriculture,45937.0,Visakhapatnam,499.21
84478,2017-06-20,34.9,Loamy,74.5,23.5,2.49,10.5,Industrial,19191.0,Srikakulam,208.26
28438,2017-06-20,28.4,Sandy,55.9,63.3,6.66,7.62,Residential,38633.0,Chittoor,1282.14
49144,2017-06-20,25.2,Loamy,23.6,74.8,5.83,10.16,Forest,35040.0,East Godavari,1362.58
38447,2017-06-21,33.9,Loamy,70.0,63.4,4.86,14.06,Residential,49210.0,Krishna,1171.87
90916,2017-06-21,22.5,Loamy,266.9,71.1,11.27,24.29,Forest,20650.0,Nellore,330.09
49425,2017-06-21,37.0,Loamy,41.8,89.6,7.78,12.4,Agriculture,9729.0,Guntur,1249.64
76364,2017-06-22,42.6,Loamy,257.7,97.1,7.84,16.35,Residential,10059.0,Kurnool,753.41
21777,2017-06-22,24.4,Silty,289.4,94.2,8.08,3.41,Residential,24133.0,Chittoor,652.0
63741,2017-06-22,43.4,Peaty,202.2,42.9,11.37,22.9,Residential,49423.0,Guntur,574.14
96163,2017-06-23,32.1,Peaty,96.9,47.6,7.65,2.45,Forest,14415.0,Kadapa,534.71
79552,2017-06-23,41.4,Silty,194.2,99.0,13.16,14.42,Industrial,45101.0,Srikakulam,108.39
43654,2017-06-23,39.9,Peaty,261.6,56.6,7.53,7.26,Industrial,8098.0,Kurnool,1366.4
16272,2017-06-24,40.2,Loamy,70.4,67.7,12.62,29.61,Industrial,3804.0,Krishna,1146.78
75108,2017-06-24,24.9,Sandy,268.1,53.1,9.79,19.86,Industrial,2716.0,East Godavari,481.13
53644,2017-06-24,25.7,Peaty,219.3,20.3,9.18,27.37,Residential,37081.0,East Godavari,993.58
28173,2017-06-25,40.2,Sandy,77.7,34.3,11.1,27.55,Forest,12168.0,Anantapur,395.69
16062,2017-06-25,21.1,Loamy,83.7,66.4,11.99,25.85,Forest,23478.0,Srikakulam,468.29
47299,2017-06-25,20.1,Silty,246.6,55.8,6.86,7.89,Agriculture,3589.0,Srikakulam,626.33
40240,2017-06-26,41.3,Silty,265.4,46.2,8.51,14.47,Agriculture,48780.0,East Godavari,1290.5
69142,2017-06-26,26.0,Sandy,68.0,55.2,5.42,27.19,Residential,9289.0,Kadapa,779.42
52569,2017-06-27,26.9,Peaty,151.6,65.7,4.84,21.28,Residential,40747.0,Srikakulam,794.91
89812,2017-06-28,33.5,Clay,284.1,49.3,9.31,16.8,Residential,45138.0,Kadapa,112.51
40732,2017-06-28,26.2,Peaty,159.2,35.9,12.07,8.4,Forest,41458.0,West Godavari,376.68
42517,2017-06-28,29.0,Peaty,52.9,76.9,9.85,12.57,Industrial,31455.0,Guntur,162.38
59867,2017-06-29,20.9,Sandy,142.7,23.5,2.84,6.61,Forest,33925.0,Visakhapatnam,1378.43
92613,2017-06-29,42.9,Peaty,152.0,26.3,13.61,13.39,Forest,29638.0,East Godavari,636.92
50613,2017-06-30,44.9,Clay,122.5,63.7,2.81,13.32,Residential,49086.0,Kurnool,1095.23
71941,2017-07-01,27.4,Silty,52.4,86.4,2.46,20.31,Industrial,6347.0,Srikakulam,1426.38
33628,2017-07-01,39.9,Clay,282.8,73.2,4.14,25.77,Industrial,23358.0,Anantapur,114.72
56956,2017-07-01,22.0,Sandy,231.2,80.4,4.31,25.7,Forest,37365.0,Visakhapatnam,800.73
98165,2017-07-01,41.5,Peaty,195.8,57.0,11.17,23.67,Forest,36112.0,Anantapur,242.56
12502,2017-07-02,23.0,Clay,99.7,38.4,4.17,5.47,Residential,23384.0,East Godavari,297.59
36847,2017-07-02,44.6,Loamy,237.9,83.1,13.84,29.02,Industrial,28817.0,Guntur,763.81
53860,2017-07-02,22.6,Loamy,180.0,23.4,10.35,6.19,Industrial,3332.0,East Godavari,1029.71
56077,2017-07-03,43.1,Silty,140.8,67.8,5.63,22.8,Agriculture,18139.0,East Godavari,156.61
41267,2017-07-03,41.3,Peaty,103.0,99.7,6.42,4.88,Industrial,24846.0,Guntur,783.47
60145,2017-07-04,34.1,Clay,122.7,85.4,13.92,9.44,Residential,23743.0,Chittoor,894.78
21856,2017-07-04,21.6,Clay,219.2,56.5,11.3,20.11,Agriculture,47752.0,Krishna,457.34
12638,2017-07-04,44.0,Silty,110.4,37.5,3.57,6.08,Residential,45444.0,Srikakulam,1159.81
80796,2017-07-05,27.3,Sandy,54.7,42.0,13.79,28.95,Residential,7760.0,Guntur,434.29
46058,2017-07-05,41.9,Loamy,85.0,85.4,2.94,18.95,Industrial,12148.0,Srikakulam,243.27
76448,2017-07-06,35.6,Sandy,254.6,77.0,5.13,26.7,Residential,3882.0,West Godavari,1345.43
34386,2017-07-06,35.9,Silty,197.4,61.0,7.87,12.07,Agriculture,5470.0,Nellore,483.25
74040,2017-07-06,23.7,Clay,83.3,82.6,10.14,13.08,Forest,47567.0,Kurnool,1206.03
28905,2017-07-07,32.0,Sandy,199.8,63.4,5.38,6.43,Agriculture,45353.0,Nellore,1435.9
19273,2017-07-07,24.5,Peaty,246.1,54.7,14.08,4.18,Forest,14232.0,Kurnool,950.21
73398,2017-07-07,21.2,Peaty,153.9,96.4,9.36,4.69,Agriculture,23530.0,Visakhapatnam,883.87
20501,2017-07-07,22.1,Peaty,126.0,71.1,6.43,29.7,Industrial,15897.0,Krishna,1304.22
87239,2017-07-07,25.3,Sandy,174.6,87.8,10.03,11.45,Agriculture,27804.0,Kurnool,515.46
96178,2017-07-07,21.5,Peaty,273.1,93.2,8.51,22.32,Industrial,13898.0,Guntur,463.8
14779,2017-07-08,24.9,Sandy,148.6,60.0,11.9,27.11,Agriculture,42671.0,Chittoor,765.25
57123,2017-07-08,33.7,Loamy,183.7,83.7,4.75,5.89,Industrial,37338.0,Guntur,173.89
37965,2017-07-08,21.6,Peaty,279.0,62.9,10.67,10.28,Agriculture,28907.0,East Godavari,789.15
12727,2017-07-08,44.7,Sandy,247.7,36.6,10.84,18.27,Industrial,48990.0,Krishna,1272.53
31452,2017-07-08,44.5,Silty,35.2,91.7,10.74,25.07,Industrial,3205.0,Anantapur,683.97
40390,2017-07-09,37.0,Sandy,186.2,50.6,9.84,27.91,Forest,21271.0,Krishna,1208.72
31353,2017-07-09,38.1,Silty,208.5,69.2,12.34,25.45,Forest,4555.0,Chittoor,941.76
61794,2017-07-09,38.5,Clay,101.5,55.8,4.1,5.57,Residential,22016.0,Anantapur,631.45
38078,2017-07-09,22.3,Silty,171.3,74.8,6.51,25.46,Forest,15094.0,Guntur,776.15
44863,2017-07-09,39.0,Loamy,214.8,97.8,10.73,2.44,Agriculture,47294.0,Kadapa,503.27
56484,2017-07-09,39.7,Silty,99.6,36.4,7.67,4.12,Industrial,37536.0,Kurnool,635.6
97055,2017-07-09,39.4,Clay,34.4,56.8,3.81,19.26,Residential,46891.0,Nellore,454.44
41888,2017-07-09,32.1,Silty,67.6,87.1,11.18,11.12,Forest,22327.0,Srikakulam,1201.47
76166,2017-07-10,41.7,Loamy,195.5,55.2,4.55,22.37,Residential,4393.0,Kurnool,608.76
34451,2017-07-11,21.4,Clay,48.3,78.4,13.97,10.93,Industrial,1174.0,East Godavari,1484.94
